"NUM","ID","Physical_Address","Physical_Address_Formatted","Lat","Lon"
"222",308495,"16 Marquis Street Dunedin", "16 Marquis St, North East Valley, Dunedin 9010, New Zealand", -45.8509226, 170.529218
"223",308496,"12 Marquis Street Dunedin", "12 Marquis St, North East Valley, Dunedin 9010, New Zealand", -45.8510152, 170.5289905
"224",308497,"10 Marquis Street Dunedin", "10 Marquis St, North East Valley, Dunedin 9010, New Zealand", -45.8510634, 170.5288342
"225",308498,"8 Marquis Street Dunedin", "8 Marquis St, North East Valley, Dunedin 9010, New Zealand", -45.8511067, 170.5286973
"226",308499,"6 Marquis Street Dunedin", "6 Marquis St, North East Valley, Dunedin 9010, New Zealand", -45.85114369999999, 170.5285489
"227",308500,"37 Blacks Road Dunedin", "37 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8511812, 170.5284225
"228",308501,"16 Balfour Street Dunedin", , ,
"229",308502,"12 Balfour Street Dunedin", "12 Balfour St, North East Valley, Dunedin 9010, New Zealand", -45.8512916, 170.5295639
"230",308503,"8 Balfour Street Dunedin", "8 Balfour St, North East Valley, Dunedin 9010, New Zealand", -45.85145989999999, 170.5293434
"231",308504,"6 Balfour Street Dunedin", "6 Balfour St, North East Valley, Dunedin 9010, New Zealand", -45.8515035, 170.5291042
"232",308505,"2 Balfour Street Dunedin", "2 Balfour St, North East Valley, Dunedin 9010, New Zealand", -45.8515629, 170.5289566
"233",308506,"57 Blacks Road Dunedin", "57 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.851686, 170.5291468
"234",308507,"61 Blacks Road Dunedin", "61 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.851773, 170.5300898
"235",308508,"59 Blacks Road Dunedin", "59 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8516803, 170.5302368
"236",308509,"59A Blacks Road Dunedin", "59A Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8516567, 170.5305466
"237",308511,"65 Blacks Road Dunedin", "65 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8519064, 170.5294853
"238",308512,"1A Grey Street Dunedin", "1A Grey St, North East Valley, Dunedin 9010, New Zealand", -45.85209, 170.5296334
"239",308513,"1B Grey Street Dunedin", "1B Grey St, North East Valley, Dunedin 9010, New Zealand", -45.85205209999999, 170.529752
"240",308514,"21 Royston Street Dunedin", "21 Royston St, North East Valley, Dunedin 9010, New Zealand", -45.85008759999999, 170.5290147
"241",308515,"23 Royston Street Dunedin", "23 Royston St, North East Valley, Dunedin 9010, New Zealand", -45.8500519, 170.5292539
"242",308516,"25 Royston Street Dunedin", "25 Royston St, North East Valley, Dunedin 9010, New Zealand", -45.84998849999999, 170.5294919
"243",308517,"31 Royston Street Dunedin", "31 Royston St, North East Valley, Dunedin 9010, New Zealand", -45.8498982, 170.5297337
"244",308518,"6 James Street Dunedin", "6 James St, North East Valley, Dunedin 9010, New Zealand", -45.8497813, 170.5295516
"245",308519,"224 North Road Dunedin", "224 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8494725, 170.5293085
"246",308520,"222 North Road Dunedin", "222 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8497, 170.5291592
"247",308521,"220 North Road Dunedin", "220 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8494588, 170.5288711
"248",308522,"216 North Road Dunedin", "216 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.84971350000001, 170.5287627
"249",308523,"210 North Road Dunedin", "210 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8497318, 170.528335
"250",308524,"206 North Road Dunedin", "206 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8496823, 170.5280311
"251",308525,"204 North Road Dunedin", "204 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8497229, 170.527918
"252",308526,"202 North Road Dunedin", "202 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8497633, 170.5277943
"253",308527,"198 North Road Dunedin", "198 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.84985349999999, 170.5276268
"254",308530,"190 North Road Dunedin", "190 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8500152, 170.5271465
"255",308531,"188 North Road Dunedin", , ,
"256",308532,"182 North Road Dunedin", "182 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8501005, 170.5269021
"257",308533,"7 Blacks Road Dunedin", "7 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8502138, 170.5271434
"258",308534,"1 Gillespie Street Dunedin", "1 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8501764, 170.5273718
"259",308535,"21 Gillespie Street Dunedin", "21 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8499184, 170.5281268
"260",308536,"26 Gillespie Street Dunedin", "26 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.84989179999999, 170.528596
"261",308537,"24 Gillespie Street Dunedin", "24 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.85015509999999, 170.5288224
"262",308538,"22 Gillespie Street Dunedin", "22 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8501471, 170.5284895
"263",308539,"20 Gillespie Street Dunedin", "20 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.850074, 170.5285877
"264",308540,"18 Gillespie Street Dunedin", "18 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8501875, 170.5282971
"265",308541,"16 Gillespie Street Dunedin", "16 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8502343, 170.5281784
"266",308542,"14 Gillespie Street Dunedin", "14 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8502774, 170.5280092
"267",308543,"12 Gillespie Street Dunedin", "12 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8504416, 170.5279014
"268",308544,"8 Gillespie Street Dunedin", "8 Gillespie St, North East Valley, Dunedin 9010, New Zealand", -45.8504332, 170.5276949
"269",308545,"17 Blacks Road Dunedin", "17 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8505477, 170.5275774
"270",308546,"242 North Road Dunedin", "242 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8490955, 170.5300043
"271",308547,"238 North Road Dunedin", "238 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8491829, 170.5298641
"272",308548,"236 North Road Dunedin", "236 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8492641, 170.5297248
"273",308549,"234 North Road Dunedin", "234 North Rd, North East Valley, Dunedin 9010, New Zealand", -45.8492068, 170.52956
"274",308550,"7 James Street Dunedin", "7 James St, North East Valley, Dunedin 9010, New Zealand", -45.84949630000001, 170.5300721
"275",308551,"9 James Street Dunedin", "9 James St, North East Valley, Dunedin 9010, New Zealand", -45.8496362, 170.5301477
"276",308552,"11 James Street Dunedin", "11 James St, North East Valley, Dunedin 9010, New Zealand", -45.8496805, 170.5303205
"277",308553,"15 James Street Dunedin", "15 James St, North East Valley, Dunedin 9010, New Zealand", -45.84978, 170.5302927
"278",308554,"17 James Street Dunedin", "17 James St, North East Valley, Dunedin 9010, New Zealand", -45.8498999, 170.5304691
"279",308555,"19 James Street Dunedin", "19 James St, North East Valley, Dunedin 9010, New Zealand", -45.8499879, 170.5306297
"280",308556,"21 James Street Dunedin", "21 James St, North East Valley, Dunedin 9010, New Zealand", -45.8500635, 170.5307429
"281",308557,"23 James Street Dunedin", "23 James St, North East Valley, Dunedin 9010, New Zealand", -45.8501535, 170.5308347
"282",308558,"25 James Street Dunedin", "25 James St, North East Valley, Dunedin 9010, New Zealand", -45.8502306, 170.5309705
"283",308559,"27 James Street Dunedin", "27 James St, North East Valley, Dunedin 9010, New Zealand", -45.8503116, 170.5310857
"284",308560,"29 James Street Dunedin", "29 James St, North East Valley, Dunedin 9010, New Zealand", -45.8504223, 170.5311874
"285",308561,"33 James Street Dunedin", "33 James St, North East Valley, Dunedin 9010, New Zealand", -45.8506154, 170.5314717
"286",308562,"31 James Street Dunedin", "31 James St, North East Valley, Dunedin 9010, New Zealand", -45.85045849999999, 170.531597
"287",308563,"35 James Street Dunedin", "35 James St, North East Valley, Dunedin 9010, New Zealand", -45.8507779, 170.5315917
"288",308564,"37 James Street Dunedin", "37 James St, North East Valley, Dunedin 9010, New Zealand", -45.8508728, 170.5316911
"289",308565,"45 James Street Dunedin", "45 James St, North East Valley, Dunedin 9010, New Zealand", -45.8509597, 170.5318289
"290",308566,"47 James Street Dunedin", , ,
"291",308567,"48 Grey Street Dunedin", "48 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8512478, 170.5327641
"292",308568,"46 Grey Street Dunedin", "46 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8514485, 170.5329215
"293",308569,"44 Grey Street Dunedin", , ,
"294",308570,"42 Grey Street Dunedin", "42 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.851465, 170.5322348
"295",308571,"40 Grey Street Dunedin", "40 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8515193, 170.5320628
"296",308572,"38 Grey Street Dunedin", "38 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8514223, 170.5318242
"297",308573,"34 Grey Street Dunedin", , ,
"298",308574,"32 Grey Street Dunedin", "32 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8515649, 170.5315035
"299",308575,"30 Grey Street Dunedin", "30 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8516439, 170.5313752
"300",308576,"26 Grey Street Dunedin", "26 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8520136, 170.5315719
"301",308577,"24 Grey Street Dunedin", "24 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8518001, 170.5312602
"302",308578,"22 Grey Street Dunedin", "22 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8520006, 170.5312816
"303",308579,"18 Grey Street Dunedin", "18 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8520997, 170.5311001
"304",308580,"16 Grey Street Dunedin", "16 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8521983, 170.5309635
"305",308581,"14 Grey Street Dunedin", "14 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8522806, 170.5307984
"306",308582,"12 Grey Street Dunedin", "12 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.85231779999999, 170.5304513
"307",308583,"6 Grey Street Dunedin", "6 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8521947, 170.5302748
"308",308584,"2 Grey Street Dunedin", "2 Grey St, North East Valley, Dunedin 9010, New Zealand", -45.8523029, 170.5299481
"309",308585,"77 Blacks Road Dunedin", "77 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8524122, 170.5301139
"310",308586,"79 Blacks Road Dunedin", "79 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.8525435, 170.5302988
"311",308587,"85 Blacks Road Dunedin", "85 Blacks Rd, North East Valley, Dunedin 9010, New Zealand", -45.852607, 170.5304494
"312",308588,"93 Blacks Road Dunedin", "93 Blacks Rd, Opoho, Dunedin 9010, New Zealand", -45.8527518, 170.5305353
"313",308589,"87 Evans Street Dunedin", "87 Evans St, Opoho, Dunedin 9010, New Zealand", -45.85272380000001, 170.5307388
"314",308590,"89 Evans Street Dunedin", "89 Evans St, Opoho, Dunedin 9010, New Zealand", -45.85265990000001, 170.5309528
"315",308591,"91 Evans Street Dunedin", "91 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8525437, 170.5310981
"316",308592,"93 Evans Street Dunedin", "93 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8524667, 170.5313321
"317",308593,"97 Evans Street Dunedin", "97 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8524221, 170.531548
"318",308594,"99 Evans Street Dunedin", "99 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8524249, 170.5318823
"319",308595,"103 Evans Street Dunedin", "103 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8523488, 170.5320762
"320",308596,"107 Evans Street Dunedin", "107 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8522335, 170.5323787
"321",308597,"109 Evans Street Dunedin", "109 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8521426, 170.5326166
"322",308598,"111 Evans Street Dunedin", "111 Evans St, Opoho, Dunedin 9010, New Zealand", -45.85206059999999, 170.5328365
"323",308599,"115 Evans Street Dunedin", "115 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8519933, 170.5329707
"324",308600,"117 Evans Street Dunedin", "117 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8519284, 170.5331105
"325",308601,"121 Evans Street Dunedin", "121 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8518827, 170.5333867
"326",308602,"123 Evans Street Dunedin", "123 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8517952, 170.5335643
"327",308603,"125 Evans Street Dunedin", "125 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8517467, 170.5337068
"328",308604,"127 Evans Street Dunedin", "127 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8516588, 170.533861
"329",308605,"129 Evans Street Dunedin", "129 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8515869, 170.5341181
"330",308606,"131 Evans Street Dunedin", "131 Evans St, Opoho, Dunedin 9010, New Zealand", -45.8515053, 170.5343557
"331",308607,"27 Gladstone Road Dunedin", "27 Gladstone Rd, North East Valley, Dunedin 9010, New Zealand", -45.8540129, 170.5174998
"332",308609,"26 Bank Street Dunedin", "26 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8545794, 170.5175848
"333",308611,"5 Dolphin Street Dunedin", "5 Dolphin St, North East Valley, Dunedin 9010, New Zealand", -45.85415380000001, 170.5170458
"334",308612,"9 Dolphin Street Dunedin", "9 Dolphin St, North East Valley, Dunedin 9010, New Zealand", -45.85395949999999, 170.5170492
"335",308613,"1 Glencairn Street Dunedin", "1 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.8537924, 170.5170373
"336",308614,"7 Glencairn Street Dunedin", "7 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.853681, 170.5166186
"337",308615,"9 Glencairn Street Dunedin", "9 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.8536679, 170.5164306
"338",308616,"11 Glencairn Street Dunedin", "11 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.8536276, 170.5162594
"339",308617,"15 Glencairn Street Dunedin", "15 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.8535608, 170.5160822
"340",308618,"21 Glencairn Street Dunedin", "21 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.8534705, 170.5157248
"341",308619,"23 Glencairn Street Dunedin", "23 Glencairn St, North East Valley, Dunedin 9010, New Zealand", -45.853403, 170.5154636
"342",308620,"27 Glencairn Street Dunedin", "27 Glencairn St, Dalmore, Dunedin 9010, New Zealand", -45.8532917, 170.5151825
"343",308621,"10 Ramsay Street Dunedin", "10 Ramsay St, Dalmore, Dunedin 9010, New Zealand", -45.8534108, 170.514966
"344",308622,"68 Bank Street Dunedin", "68 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.85363299999999, 170.5146586
"345",308623,"64 Bank Street Dunedin", "64 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.85373449999999, 170.5149184
"346",308624,"62 Bank Street Dunedin", "62 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8538238, 170.5150467
"347",308625,"60 Bank Street Dunedin", "60 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8539235, 170.5151288
"348",308626,"58 Bank Street Dunedin", "58 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8539033, 170.5153372
"349",308627,"56 Bank Street Dunedin", "56 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.85393759999999, 170.5156322
"350",308629,"50A Bank Street Dunedin", "50A Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8541198, 170.5160041
"351",308630,"50B Bank Street Dunedin", "50B Bank St, North East Valley, Dunedin 9010, New Zealand", -45.85406680000001, 170.5160903
"352",308631,"50C Bank Street Dunedin", "50C Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8540137, 170.5161657
"353",308632,"50D Bank Street Dunedin", "50D Bank St, North East Valley, Dunedin 9010, New Zealand", -45.853972, 170.5162292
"354",308633,"50E Bank Street Dunedin", "50E Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8539272, 170.5163881
"355",308634,"46 Bank Street Dunedin", "46 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8542344, 170.5165052
"356",308636,"34 Bank Street Dunedin", "34 Bank St, North East Valley, Dunedin 9010, New Zealand", -45.8544001, 170.5169346
"357",308637,"31 Gladstone Road Dunedin", "31 Gladstone Rd, North East Valley, Dunedin 9010, New Zealand", -45.8535184, 170.5171246
"358",308638,"37 Gladstone Road Dunedin", "37 Gladstone Rd, North East Valley, Dunedin 9010, New Zealand", -45.8532693, 170.5170111
"359",308639,"41 Gladstone Road Dunedin", "41 Gladstone Rd, North East Valley, Dunedin 9010, New Zealand", -45.8531428, 170.516906
"360",308640,"43 Gladstone Road Dunedin", "43 Gladstone Rd, North East Valley, Dunedin 9010, New Zealand", -45.8530409, 170.5168079
