OBJECTID,AU2013_V1_00,AU2013_V1_00_NAME,AREA_SQ_KM,LAND_AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE
1274,528503,Crawshaw,0.83661284,0.83661284,1796828.523,5817121.832,-37.77207041,175.2348085
1275,528504,Grandview,0.91739791,0.91739791,1796815.323,5816375.659,-37.77879357,175.2348611
1276,528505,Brymer,0.9977342,0.9977342,1795933.005,5816316.798,-37.77951325,175.2248651
1277,528601,Dinsdale North,1.46404405,1.46404405,1797150.912,5814860.762,-37.79236491,175.2390809
1278,528602,Dinsdale South,1.56474817,1.56474817,1797512.505,5813913.287,-37.80082004,175.2434428
1279,528700,Beerescourt,1.41450024,1.41450024,1799110.833,5817420.042,-37.76889048,175.2606218
1280,528800,Maeroa,1.41435698,1.41435698,1798874.982,5816379.02,-37.77831749,175.2582312
1281,528900,Frankton Junction,3.10383071,3.10383071,1799212.446,5814684.231,-37.79350759,175.2625259
1282,529000,Swarbrick,1.55941326,1.55941326,1798403.859,5814803.226,-37.79261185,175.2533165
1283,529100,Hamilton Lake,3.58793093,3.02433419,1800368.267,5813682.224,-37.80227898,175.2759205
1284,529200,Melville,1.85308092,1.85308092,1800400.838,5812073.114,-37.81676358,175.2767354
1285,529300,Glenview,2.43345327,2.43345327,1801594.412,5811443.564,-37.82217047,175.2904608
1286,529401,Queenwood,1.85897696,1.85897696,1799758.612,5819696.379,-37.74824807,175.267345
1287,529402,Chedworth,1.65933201,1.65933201,1801044.837,5819339.727,-37.75117843,175.2820323
1288,529501,Porritt,1.13124809,1.13124809,1801592.138,5818617.189,-37.75756523,175.2884406
1289,529502,Insoll,0.76260278,0.76260278,1801922.643,5817964.829,-37.76336752,175.2923711
1290,531720,Marokopa,1233.763896,1233.763896,1767339.139,5755192.265,-38.33579381,174.9146515
1291,531731,Waipa Valley,477.6755115,477.6755115,1800456.331,5748296.087,-38.39109843,175.2952734
1292,531732,Tiroa,182.3293244,182.3293244,1820019.873,5731941.532,-38.53374707,175.5242189
1293,531800,Mokauiti,831.6420511,831.6420511,1784344.691,5729633.28,-38.56264262,175.1158218
1294,532000,Te Kuiti,5.57400658,5.57400658,1789228.424,5754986.673,-38.33329019,175.1650024
1295,532200,Omori,3.38957042,3.38957042,1838952.411,5689996.285,-38.90643095,175.7556758
1296,532300,Owhango,0.92639617,0.92639617,1805937.265,5680708.108,-38.99842309,175.3780586
1297,532400,Ohura,3.24540938,3.24540938,1771658.165,5698825.059,-38.84265634,174.9779266
1298,532501,Ngapuke,1285.108029,1285.108029,1808602.409,5701754.6,-38.80829887,175.4024111
1299,532502,Kuratau,452.8523212,452.8523212,1831350.039,5695416.292,-38.85967721,175.6662673
1300,532601,Raurimu,1366.356596,1366.356596,1803616.437,5667167.776,-39.12087847,175.3553294
1301,532602,National Park,0.89176033,0.89176033,1807060.666,5661236.946,-39.17346353,175.3969497
1302,532700,Otangiwai-Heao,1345.668125,1345.668125,1779545.815,5701946.387,-38.81297251,175.0679442
1303,532901,Tarrangower,3.17135699,3.17135699,1795402.598,5695857.859,-38.86442317,175.2521794
1304,532902,Taumarunui Central,6.87850561,6.87850561,1797370.894,5694190.355,-38.87899852,175.275328
1305,532903,Sunshine-Hospital Hill,5.15132295,5.15132295,1796255.837,5693046.643,-38.88954676,175.2628096
1306,532904,Manunui,5.03950951,5.03950951,1801360.702,5692470.006,-38.89358374,175.3217928
1307,533000,Whitianga,24.67721161,24.67721161,1839596.271,5922541.38,-36.81267465,175.6859618
1308,533100,Coromandel,19.56905424,19.56905424,1824131.982,5929025.352,-36.75806807,175.5108509
1309,533200,Te Rerenga,1108.786785,1107.358409,1831472.221,5927045.646,-36.77413326,175.5936058
1310,533300,Whangamata,7.81076525,7.81076525,1854354.104,5878068.824,-37.20921819,175.8662291
1311,533400,Tairua,5.41753085,5.024741,1853323.371,5901166.874,-37.0015449,175.8468275
1312,533501,Moanataiari,10.02440883,6.94957133,1825063.019,5888589.783,-37.12199935,175.5333054
1313,533502,Parawai,9.77846847,9.53699467,1827207.88,5884848.657,-37.15517078,175.5585612
1314,533602,Pauanui Beach,5.70574989,5.70574989,1854304.255,5898209.273,-37.02790786,175.8588362
1315,533603,Hikuai,990.4404466,988.3980061,1839874.506,5889074.194,-37.1139592,175.6997048
1316,533604,Te Puru-Thornton Bay,22.16172922,22.16172922,1825442.854,5894001.128,-37.07317649,175.5359513
1317,533800,Ngatea,1.72604868,1.72604868,1820991.399,5871683.217,-37.27522321,175.4925191
1318,535320,Parkdale,1.18598396,1.18598396,1850832.19,5767357.194,-38.20682026,175.8647274
1319,535330,Matarawa,1.96237305,1.96237305,1849785.026,5765438.047,-38.22438634,175.8534567
1320,535340,Stanley Park,1.15485814,1.15485814,1850678.166,5765807.652,-38.22081104,175.8635173
1321,535350,Tokoroa Central,1.52761848,1.52761848,1851566.322,5765849.956,-38.22018241,175.873636
1322,535360,Aotea,2.48122903,2.48122903,1849871.935,5763777.171,-38.2393123,175.8550332
1323,535370,Strathmore,1.51419466,1.51419466,1851085.11,5764316.893,-38.23411626,175.8686879
1324,535380,Amisfield,1.31526866,1.31526866,1852119.383,5764163.767,-38.23520525,175.8805453
1325,535501,Matamata North,2.01411457,2.01411457,1844709.882,5811762.934,-37.80875596,175.7797359
1326,535502,Matamata South,4.27973568,4.27973568,1843867.498,5810766.736,-37.8179497,175.7705127
1327,535600,Putaruru,4.30103662,4.30103662,1843871.426,5784800.698,-38.05170541,175.7793518
1328,535700,Athenree,2.12930549,1.87835353,1861555.878,5851803.231,-37.44366877,175.9565441
1329,535800,Katikati Community,8.78669623,8.78669623,1858527.957,5840020.747,-37.55058445,175.9264981
1330,535900,Maketu Community,5.81778814,5.154504,1905253.398,5815114.056,-37.76038511,176.4650175
1331,536000,Omokoroa,7.4952774,7.4952774,1866997.379,5828682.575,-37.65022437,176.0263852
1332,536201,Papamoa Beach East,1.85741238,1.85741238,1890871.743,5821913.551,-37.70388619,176.2993033
1333,536202,Palm Springs,14.97020439,14.97020439,1895751.815,5818763.381,-37.7306698,176.3558504
1334,536203,Doncaster,2.44306271,2.44306271,1890485.426,5821098.969,-37.7113386,176.2952529
1335,536400,Island View-Pios Beach,2.624576,2.624576,1863077.316,5851009.452,-37.45038273,175.9740039
1336,536503,Te Puna,22.3344429,22.3344429,1870265.798,5825655.152,-37.67651682,176.0645051
1337,536505,Matapihi,3.87982822,3.87982822,1881958.679,5823410.236,-37.69320163,176.1977717
1338,536506,Inlet-Tauranga Harbour Omokoroa,25.43471599,0,1871689.864,5828394.346,-37.65144258,176.0796114
1339,536508,Inlet-Tauranga Harbour,37.55769283,0.03317995,1879897.711,5824963.691,-37.67985257,176.1738343
1340,536509,Waikareao Estuary,2.40582726,0,1878265.642,5824575.234,-37.68384496,176.1555019
1341,536510,Motuopae Island,0.03494656,0.03494656,1877980.948,5824455.095,-37.68501248,176.1523238
1342,536512,Kairua,8.80862774,8.80862774,1886925.187,5821369.208,-37.71002819,176.2548194
1343,536513,Bethlehem East,1.81476217,1.81476217,1875004.133,5822643.672,-37.70221243,176.1192962
1344,536514,Bethlehem,16.87945283,16.87945283,1873564.842,5820769.28,-37.71951271,176.1036969
1345,537500,Gate Pa,1.87042299,1.87042299,1876392.996,5821146.139,-37.71527233,176.1355965
1346,537601,Greerton,4.3208926,4.3208926,1875789.556,5819539.973,-37.72990938,176.1293687
1347,537602,Pyes Pa,9.96719696,9.96719696,1874873.254,5817335.132,-37.75002819,176.1198191
1348,537700,Yatton Park,0.99259987,0.99259987,1877289.837,5820406.548,-37.72165751,176.1460385
1349,537800,Poike,1.29841997,1.29841997,1877656.983,5819226.347,-37.73216772,176.1506487
1350,537900,Hairini,6.09693255,6.09693255,1878435.818,5817929.231,-37.74360476,176.1599706
1351,538000,Maungatapu,1.66182562,1.66182562,1880204.035,5820665.492,-37.71844056,176.1789559
1352,538101,Tauranga Hospital,1.65503579,1.65503579,1877455.837,5822363.954,-37.70399116,176.1471734
1353,538102,Tauranga South,2.38524488,2.38524488,1878296.791,5821842.209,-37.7084318,176.1568984
1354,538201,Tauranga Central,2.08903519,2.08903519,1879044.501,5824019.059,-37.68861375,176.1645346
1355,538202,Sulphur Point,1.22612663,1.22612663,1879507.188,5826322.35,-37.66774426,176.1688917
1356,538301,Kaitemako,3.74361567,3.74361567,1879924.539,5818324.427,-37.73959425,176.1766902
1357,538302,Welcome Bay West,1.93839206,1.93839206,1880790.988,5818831.825,-37.73476271,176.1863132
1358,538303,Welcome Bay East,5.97535135,5.97535135,1882564.265,5819747.402,-37.72597787,176.2060512
1359,538501,Te Puke West,9.47743162,9.47743162,1891065.185,5812712.327,-37.78661995,176.3051781
1360,538502,Te Puke East,6.84596932,6.84596932,1893047.034,5811723.94,-37.79488027,176.3280475
1361,538601,Ngongotaha North,6.64175417,6.64175417,1881153.588,5781439.271,-38.07114629,176.2049975
1362,538602,Ngongotaha South,8.01801964,8.01801964,1881726.479,5778270.795,-38.09947986,176.2127675
1363,538721,Poets Corner,0.0940994,0.0940994,1888028.723,5773677.971,-38.1388194,176.2863832
1364,538722,Ngapuna,12.17242028,12.17242028,1886563.795,5770722.651,-38.16587747,176.2708824
1365,538731,Owhata South,0.23400826,0.23400826,1888561.759,5773203.343,-38.14291975,176.292648
1366,538732,Lynmore,6.64581632,6.64581632,1889436.536,5772118.278,-38.15240269,176.3030551
1367,538741,Owhata West,5.50326329,5.50326329,1889270.655,5775418.063,-38.12276542,176.2998262
1368,538742,Owhata East,19.59428584,19.59428584,1891795.302,5774326.714,-38.1317727,176.3290276
1369,538811,Hamurana,212.0158918,212.0158918,1879288.172,5788392.723,-38.00915056,176.1810523
1370,538812,Inland Water-Lake Rotorua,81.04368865,0,1886983.585,5780360.343,-38.07902434,176.2717904
1371,538820,Tikitere,531.7774046,467.7994915,1902297.292,5782140.28,-38.05802402,176.4453404
1372,540520,Glenholme West,0.85559839,0.85559839,1884200.276,5772570.514,-38.14999802,176.2432076
1373,540600,Fenton,1.35394397,1.35394397,1885581.036,5772279.315,-38.15218229,176.2590576
1374,540700,Whaka,2.0173741,2.0173741,1884852.378,5771012.97,-38.16380736,176.251261
1375,540900,Mangakino,3.90133108,3.90133108,1842364.198,5749567.146,-38.36928374,175.7742156
1376,541000,Turangi,9.72075441,9.72075441,1842545.58,5680174.008,-38.99385289,175.8005472
1377,541311,Acacia Bay,7.15910269,7.15910269,1862594.824,5712047.986,-38.7012355,176.0195949
1378,541312,Wairakei-Aratiatia,69.89991373,69.89991373,1872244.887,5718916.69,-38.63651134,176.1277177
1379,541313,Maunganamu,19.46531488,19.46531488,1871181.816,5709229.499,-38.7240071,176.1193066
1380,541315,Taupo East,7.28996395,7.28996395,1871287.684,5713180.314,-38.68842351,176.1189763
1381,541316,Wharewaka,3.20343611,3.20343611,1867629.433,5708653.326,-38.73027458,176.0787227
1382,541317,Rangatira Park,2.03976291,2.03976291,1867787.288,5715224.5,-38.67109424,176.0779981
1383,541318,Rangatira,3.8310146,3.8310146,1866683.257,5715999.592,-38.66445236,176.0650273
1384,541319,Lakewood,2.74796686,2.74796686,1865427.033,5713856.689,-38.68411376,176.0514278
1385,541320,Marotiri,1004.327692,1004.327692,1839435.752,5728647.364,-38.55838807,175.7478725
1386,541333,Kinloch,5.60858671,5.60858671,1855151.829,5717246.423,-38.65662755,175.9322019
1387,541334,Tatua,226.0228427,226.0228427,1863833.556,5737295.758,-38.47365283,176.0242663
1388,541335,Oruanui,448.9591864,448.9591864,1869651.409,5724788.241,-38.58446708,176.0956893
1389,541342,Rangitaiki,996.2451339,996.2451339,1900195.352,5704305.473,-38.75892614,176.4546387
1390,541344,Broadlands,637.8422436,637.8422436,1882613.717,5709329.31,-38.71952855,176.2505703
1391,541345,Waitahanui,14.71752532,14.71752532,1868086.899,5703865.296,-38.77322174,176.0858344
1392,541346,Tongariro,515.4313398,515.4313398,1863848.118,5684626.201,-38.94762913,176.0444884
1393,541347,Motuoapa,3.33598133,3.33598133,1849077.976,5687345.829,-38.92747205,175.8732757
1394,541348,Tokaanu,34.20595142,34.20595142,1838674.937,5682473.168,-38.97422212,175.7551006
1395,541501,Rangipo,1027.674515,1012.289896,1842948.827,5664993.434,-39.13037255,175.8106147
1396,541502,Te More,47.92258066,47.92258066,1862064.284,5664554.608,-39.12878199,176.0316476
1397,541503,Taharua,784.6346273,784.6346273,1893335.823,5678212.499,-38.99595926,176.3869652
1398,541710,Nukuhau,0.8919093,0.8919093,1866607.765,5714329.645,-38.67950284,176.0648021
1399,541720,Taupo Central,2.93127041,2.93127041,1867725.452,5713562.48,-38.68606916,176.0779294
1400,541730,Tauhara,5.33758887,5.33758887,1869264.915,5714343.863,-38.6785708,176.0953008
1401,542903,Cape Runaway,1552.346191,1552.346191,2021520.464,5799195.955,-37.85723945,177.7904007
1402,542904,Oponae,1255.451766,1255.451766,1983763.948,5762489.324,-38.20377191,177.3821648
1403,542905,Inlet-Ohiwa Harbour East,10.84861935,0,1963341.098,5784462.359,-38.01472249,177.1383589
1404,542906,Waiotahi,260.284349,260.284349,1974477.633,5781352.097,-38.03814818,177.2665059
1405,543301,East Cape,2797.794892,2797.794892,2056687.267,5793886.039,-37.88798658,178.1919597
1406,543302,Ruatoria,21.58694357,21.58694357,2068953.026,5793093.997,-37.888869,178.331372
1407,543303,Tokomaru Bay,10.11431108,10.11431108,2066598.903,5766293.554,-38.13058543,178.3221245
1408,543601,Tarndale-Rakauroa,2652.874774,2652.874774,2006251.378,5742532.204,-38.37318722,177.6496377
1409,543602,Te Karaka,2.91331457,2.91331457,2024859.122,5731289.082,-38.46551673,177.8687006
1410,543800,Patutahi,5.44348735,5.44348735,2026151.657,5712804.324,-38.63087885,177.8947291
1411,543901,Makaraka,20.29735925,20.29735925,2032274.476,5712118.966,-38.63407181,177.9652372
1412,543902,Matokitoki,23.12033129,23.12033129,2036588.968,5712947.542,-38.62452191,178.0141001
1413,543903,Wainui,14.28829302,14.28829302,2041253.636,5707302.269,-38.67289148,178.071059
1414,544001,Wharekaka,1292.635571,1292.635571,2046338.078,5735844.753,-38.4141485,178.1110623
1415,544002,Tiniroto,1457.251475,1457.251475,2009583.629,5704123.686,-38.71664346,177.7101567
1416,544003,Manutuke,30.62809164,30.62809164,2026136.722,5707274.397,-38.68053881,177.8979466
1417,544004,Tolaga Bay,29.27071149,29.27071149,2063748.025,5736546.034,-38.39900295,178.3091861
1418,544200,Mangapapa,3.12205286,3.12205286,2036779.389,5710741.028,-38.64423683,178.0176635
1419,544300,Te Hapara,2.69194854,2.69194854,2034956.11,5709927.101,-38.65243951,177.9973008
1420,544400,Gisborne Airport,5.22466748,5.22466748,2034061.393,5708687.791,-38.6640039,177.987831
1421,544500,Whataupoko,3.33470455,3.33470455,2038237.459,5709342.603,-38.65607165,178.0352345
1422,544600,Gisborne Central,3.44869883,3.44869883,2036602.446,5708585.565,-38.66367412,178.016991
1423,544701,Kaiti North,1.32793008,1.32793008,2038878.07,5708215.397,-38.66587375,178.04328
1424,544702,Outer Kaiti,1.45392563,1.45392563,2040012.301,5707759.965,-38.6693999,178.056555
1425,544801,Kaiti South,3.85219651,3.85219651,2038297.636,5706825.257,-38.6786401,178.0375108
1426,544802,Tamarau,1.12882644,1.12882644,2039678.622,5706693.121,-38.67914224,178.0534093
1427,544900,Riverdale,2.01569772,2.01569772,2035125.62,5711117.567,-38.64166893,177.998497
1428,545201,Tuai,28.97867999,28.97867999,1960935.803,5694743.891,-38.82213952,177.1570702
1429,545832,Pakowhai,25.60019478,25.60019478,1932924.146,5611634.932,-39.58036802,176.876063
1430,545841,Maraekakaho,366.2972013,366.2972013,1905654.999,5603861.545,-39.66042574,176.562771
1431,545842,Bridge Pa,27.1424119,27.1424119,1923343.643,5605931.87,-39.63530866,176.7675337
1432,545851,Poukawa,356.5573965,356.5573965,1918168.476,5592393.675,-39.75897415,176.7138809
1433,545852,Pakipaki,16.60936494,16.60936494,1927138.546,5600464.3,-39.68302239,176.8143648
1434,545860,Waimarama,338.4890965,338.4890965,1937370.382,5590420.981,-39.76932406,176.9385465
1435,545911,Tutira,1263.783517,1263.783517,1922565.581,5663441.936,-39.11850105,176.73082
1436,545912,Puketitiri,974.6001065,974.6001065,1896778.012,5647595.96,-39.27019325,176.4400328
1437,545913,Whanawhana,672.3221822,672.3221822,1886073.962,5613632.642,-39.57930814,176.3306857
1438,546100,Westshore,1.04580089,1.04580089,1933863.678,5623280.881,-39.4753082,176.881136
1439,546200,Ahuriri,1.14426482,1.09495106,1935244.121,5622396.147,-39.48272536,176.8975933
1440,546300,Onekawa Central,0.67701097,0.67701097,1934385.184,5619845.656,-39.50598785,176.888908
1441,546400,Onekawa West,3.70343176,3.70343176,1933868.973,5621079.219,-39.49509884,176.8822995
1442,546500,Onekawa South,1.70756861,1.70756861,1934719.938,5618970.364,-39.51372628,176.8932326
1443,546600,Marewa,2.19458256,2.19458256,1935593.916,5619959.402,-39.50449455,176.9028778
1444,546700,Maraenui,1.05243071,1.05243071,1935608.355,5618704.159,-39.51577308,176.9036777
1445,546801,Hospital Hill,1.5717492,1.5717492,1935603.747,5621607.407,-39.48967574,176.9021622
1446,546802,Bluff Hill,1.99412808,1.99412808,1936795.341,5622447.689,-39.48165652,176.9155626
1447,546901,Nelson Park,1.40662598,1.40662598,1936367.27,5620872.619,-39.49598308,176.9113912
1448,546902,Mclean Park,1.07927653,1.07927653,1936678.517,5619717.011,-39.50624969,176.9155863
1449,547001,Tamatea North,0.96980936,0.96980936,1932749.866,5619617.53,-39.50867292,176.870044
1450,547002,Tamatea South,0.95495255,0.95495255,1932427.925,5618842.212,-39.51576753,176.8666946
1451,547100,Greenmeadows,3.26432371,3.26432371,1931787.343,5618228.633,-39.52153108,176.8595652
1452,547200,Taradale North,2.31795589,2.31795589,1930945.521,5617122.043,-39.531804,176.8503435
1453,547300,Taradale South,6.79147769,6.79147769,1929602.035,5615886.234,-39.54343066,176.8353581
1454,547400,Pirimai,1.28986858,1.28986858,1933673.986,5618779.551,-39.51584818,176.8811886
1455,547600,Mahora,1.54964879,1.54964879,1930297.654,5606565.138,-39.62696115,176.8480746
1456,547700,St Leonards,1.23243877,1.23243877,1929086.229,5605893.311,-39.63346734,176.8343248
1457,549902,Mara,69.09356744,69.09356744,1874536.292,5488619.342,-40.70761044,176.2497606
1458,550101,Dannevirke West,2.07394982,2.07394982,1864080.724,5545748.527,-40.19710649,176.1024236
1459,550102,Dannevirke East,3.40358869,3.40358869,1864363.4,5544741.321,-40.20607854,176.1061538
1460,550200,Papatawa,416.7478235,416.7478235,1850323.653,5533684.846,-40.30986651,175.9457194
1461,550500,Woodville,4.03940498,4.03940498,1843481.478,5530923.165,-40.33673757,175.8663516
1462,550600,Urenui,3.65459088,3.65459088,1720456.03,5683001.58,-38.99370758,174.3909277
1463,550700,Okoki-Okau,1098.292877,1098.292877,1737126.66,5688579.809,-38.94100593,174.5822437
1464,550800,Oakura,1.51645054,1.51645054,1682287.072,5669719.881,-39.11779769,173.9518589
1465,550901,Bell Block,5.16922081,5.16922081,1698770.26,5679413.969,-39.02874666,174.1410889
