Meshblock,Year,Proprtion partnered,Proportion 1 or more children,Proportion with at least a bachelors degree,Median personal income 2001
MB 0210807,2013,0.45,0.545454545,0.055555556,23300
MB 0210808,2013,0.384615385,0.571428571,0.090909091,22500
MB 0210809,2013,0.5,1.166666667,0,15800
MB 0210901,2013,0.75,0,0,49200
MB 0210902,2013,0.454545455,0.727272727,0.05,19400
MB 0210903,2013,0.625,0.777777778,0.25,22500
MB 0210904,2013,0.5,#VALUE!,0,22500
MB 0210905,2013,0.375,0.666666667,0.041666667,4300
MB 0210906,2013,0.8125,1,0.125,23800
MB 0210907,2013,0.692307692,1,0.083333333,25800
MB 0211002,2013,0.628571429,0.611111111,0.119402985,30500
MB 0211003,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0211004,2013,0.666666667,0.571428571,0.214285714,32500
MB 0211005,2013,0.6875,0.647058824,0.096774194,28800
MB 0211100,2013,0.714285714,0.9,0.1,35800
MB 0211200,2013,0.7,0,0.111111111,22500
MB 0211300,2013,0.857142857,0,0,38800
MB 0211401,2013,0.777777778,0.4,0.111111111,20800
MB 0211402,2013,0.62962963,0.846153846,0.16,28800
MB 0211403,2013,0.695652174,0.833333333,0.142857143,35400
MB 0211501,2013,0.76,0.692307692,0.083333333,33800
MB 0211502,2013,0.642857143,0.714285714,0.076923077,27500
MB 0211503,2013,0.6,0,0,0
MB 0211600,2013,0.75,0.777777778,0.111111111,42500
MB 0211700,2013,0.8,0.5,0.2,30800
MB 0211800,2013,0.722222222,0.777777778,0.2,39500
MB 0211900,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0212001,2013,0.80952381,0.818181818,0.142857143,42500
MB 0212002,2013,1,0,0,70000
MB 0212102,2013,0.6,0.724137931,0.103448276,30200
MB 0212103,2013,0.6,0,0,45000
MB 0212104,2013,0.578947368,0.6,0.166666667,26300
MB 0212105,2013,0.782608696,0.75,0.19047619,27500
MB 0212106,2013,0.846153846,0.692307692,0.08,40600
MB 0212107,2013,0.444444444,0,0.2,35800
MB 0212108,2013,0.875,0.875,0.2,47500
MB 0212200,2013,0.884615385,0.583333333,0.2,38800
MB 0212300,2013,0.743589744,0.590909091,0.135135135,35400
MB 0212401,2013,0.692307692,0.707317073,0.194805195,34200
MB 0212403,2013,0.714285714,0.636363636,0.142857143,36300
MB 0212404,2013,0.727272727,0.5,0.181818182,23800
MB 0212405,2013,0.736842105,0.777777778,0.111111111,23800
MB 0212406,2013,0.5,0,0.4,37500
MB 0212407,2013,0.6875,0.714285714,0.133333333,25800
MB 0212408,2013,0.6875,0.75,0.1875,27500
MB 0212503,2013,0.740740741,0.692307692,0.115384615,37500
MB 0212504,2013,0.619047619,0.454545455,0.285714286,38800
MB 0212505,2013,0.555555556,0.555555556,0.111111111,37500
MB 0212506,2013,0.7,0,0.090909091,30800
MB 0212507,2013,0.666666667,0,0,12500
MB 0212508,2013,0.608695652,0.666666667,0.136363636,25800
MB 0212509,2013,0.8,0.4,0.1,42500
MB 0212510,2013,0.772727273,0.777777778,0.285714286,53300
MB 0212600,2013,0.6,0,0,27500
MB 0212701,2013,0.714285714,0,0,85000
MB 0212702,2013,0.592592593,0.642857143,0.16,35800
MB 0212703,2013,0.714285714,0,0,45000
MB 0212704,2013,0.666666667,0,0,17500
MB 0212800,2013,0.5,#VALUE!,0,44200
MB 0212900,2013,0.6875,0.8,0.193548387,35800
MB 0213000,2013,0.6,0,0,22500
MB 0213100,2013,0.763157895,0.717948718,0.216216216,36900
MB 0213200,2013,0.666666667,0.615384615,0.285714286,42500
MB 0213300,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0213401,2013,0.666666667,#VALUE!,0,45000
MB 0213402,2013,0.727272727,0.75,0.25,48300
MB 0213403,2013,0.769230769,0.714285714,0.166666667,33300
MB 0213404,2013,0.625,0.75,0.173913043,40800
MB 0213405,2013,0.5,0,0,18300
MB 0213501,2013,0.775,0.583333333,0.2,40300
MB 0213502,2013,0.641509434,0.777777778,0.173076923,43300
MB 0213602,2013,0.731707317,0.857142857,0.175,39200
MB 0213603,2013,0.705882353,0.692307692,0.16,39200
MB 0213604,2013,0.6875,0.736842105,0.212121212,47500
MB 0213700,2013,0.6,0.571428571,0.181818182,28800
MB 0213800,2013,0.742857143,0.648648649,0.196969697,41700
MB 0213900,2013,0.777777778,0.714285714,0.071428571,35300
MB 0214000,2013,0.923076923,0.769230769,0.2,34200
MB 0214101,2013,0.739130435,0.9,0.130434783,37500
MB 0214102,2013,#VALUE!,#VALUE!,0,12500
MB 0214103,2013,0.666666667,0.75,0.235294118,51300
MB 0214104,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0214105,2013,0.666666667,#VALUE!,0,22500
MB 0214202,2013,0.616438356,0.675675676,0.2,34400
MB 0214203,2013,0.5,0,0.2,62500
MB 0214204,2013,0.545454545,0.833333333,0.222222222,22500
MB 0214300,2013,0.714285714,0.8,0.047619048,35800
MB 0214401,2013,0.6,0,0,17500
MB 0214402,2013,0.6,0.625,0.310344828,22500
MB 0214501,2013,0.545454545,0,0.3,55000
MB 0214502,2013,0.659090909,0.681818182,0.243902439,30200
MB 0214601,2013,0.705882353,0.777777778,0.125,27500
MB 0214602,2013,0.647058824,0.625,0.117647059,30400
MB 0214603,2013,0.6,0.4,0.2,32900
MB 0214604,2013,0.6875,0.625,0.142857143,30800
MB 0214700,2013,0.555555556,0.538461538,0.192307692,32500
MB 0214800,2013,0.789473684,0.818181818,0.105263158,32500
MB 0214900,2013,0.580645161,0.5625,0.034482759,31300
MB 0215000,2013,0.545454545,0,0.090909091,32500
MB 0215100,2013,0.583333333,1,0.083333333,37500
MB 0215201,2013,0.75,0.764705882,0.233333333,29200
MB 0215202,2013,0.75,0,0,34200
MB 0215300,2013,0.64516129,0.6,0.206896552,33300
MB 0215400,2013,0.780487805,0.7,0.179487179,33300
MB 0215500,2013,0.682539683,0.71875,0.258064516,36900
MB 0215601,2013,0.772727273,0.666666667,0.136363636,30400
MB 0215602,2013,0.785714286,0.857142857,0.083333333,27500
MB 0215603,2013,0.6875,0.777777778,0.375,62500
MB 0215604,2013,0.5,0.636363636,0.111111111,27500
MB 0215700,2013,0.761363636,0.644444444,0.294117647,38300
MB 0215800,2013,0.59375,0.5625,0.225806452,37500
MB 0215903,2013,0.583333333,0.833333333,0.181818182,30800
MB 0215904,2013,0.612244898,0.714285714,0.234042553,39500
MB 0215905,2013,0.75,0,0.25,32500
MB 0215906,2013,0.75,0.666666667,0.083333333,18800
MB 0215907,2013,0.571428571,1,0.083333333,19400
MB 0215908,2013,0.647058824,0.625,0.125,38800
MB 0216001,2013,0.842105263,0.888888889,0.222222222,38800
MB 0216002,2013,0.645833333,0.708333333,0.130434783,35600
MB 0216003,2013,0.638297872,0.68,0.173913043,30400
MB 0216102,2013,0.772727273,0.8,0.238095238,27500
MB 0216103,2013,0.770114943,0.770833333,0.149425287,39500
MB 0216104,2013,0.6,0,0,32500
MB 0216105,2013,0.875,0.5,0.111111111,32500
MB 0216106,2013,0.666666667,0,0,34200
MB 0216202,2013,0,#VALUE!,#VALUE!,*
MB 0216203,2013,0.8,0,0,37500
MB 0216205,2013,0.72,0.769230769,0.166666667,37500
MB 0216206,2013,0.777777778,0.666666667,0.117647059,51700
MB 0216207,2013,0.789473684,0.555555556,0.333333333,57500
MB 0216208,2013,0.7,0.8,0.2,41700
MB 0216209,2013,0.833333333,0.555555556,0.375,43300
MB 0216210,2013,0.857142857,0,0,45000
MB 0216211,2013,0.666666667,0.857142857,0.285714286,35400
MB 0216212,2013,0.6875,0.75,0.133333333,37500
MB 0216300,2013,0.507462687,0.794117647,0.186440678,20300
MB 0216401,2013,0.681818182,0.583333333,0.130434783,35800
MB 0216402,2013,0.666666667,0.727272727,0.130434783,42500
MB 0216403,2013,0.722222222,0.727272727,0.333333333,47500
MB 0216500,2013,0.590909091,0.454545455,0.047619048,35800
MB 0216601,2013,0.5,0.625,0.230769231,42500
MB 0216602,2013,0.703703704,0.692307692,0.115384615,27500
MB 0216603,2013,0.5,0,0,22500
MB 0216700,2013,0.647058824,0.666666667,0.181818182,41300
MB 0216800,2013,0.686746988,0.75,0.207317073,37000
MB 0216901,2013,0.772727273,0.7,0.285714286,60600
MB 0216902,2013,0.75,0.75,0.3125,37500
MB 0216903,2013,0.590909091,0.727272727,0.142857143,28800
MB 0216904,2013,0.842105263,0.7,0.166666667,23800
MB 0216905,2013,0.6,0.666666667,0.2,40800
MB 0216906,2013,0.692307692,0.857142857,0.076923077,36300
MB 0217000,2013,1,#VALUE!,0,70800
MB 0217101,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0217102,2013,0.75,0.6,0.260869565,45000
MB 0217201,2013,0.6875,0.6,0.324675325,41000
MB 0217205,2013,0.692307692,0.428571429,0.333333333,32500
MB 0217206,2013,0.7,0.875,0.368421053,55000
MB 0217207,2013,0.736842105,0.6,0.315789474,41700
MB 0217208,2013,0.882352941,0.555555556,0.352941176,47500
MB 0217209,2013,0.727272727,0.538461538,0.238095238,51700
MB 0217210,2013,0.727272727,0.636363636,0.260869565,37500
MB 0217301,2013,0.678571429,0.6875,0.230769231,52500
MB 0217302,2013,0.793103448,0.642857143,0.357142857,45000
MB 0217303,2013,0.705882353,0.444444444,0.411764706,32500
MB 0217304,2013,0.782608696,0.75,0.272727273,37500
MB 0217305,2013,0.685714286,0.705882353,0.294117647,50800
MB 0217400,2013,0.718309859,0.647058824,0.220588235,31700
MB 0217500,2013,0.680851064,0.739130435,0.234042553,40400
MB 0217601,2013,0.75,0.857142857,0.153846154,62500
MB 0217602,2013,0.705882353,0.625,0.3125,45000
MB 0217603,2013,0.764705882,0.875,0.1875,30800
MB 0217604,2013,0.65,0.555555556,0.157894737,41700
MB 0217605,2013,0.655172414,0.769230769,0.148148148,35400
MB 0217606,2013,0.703703704,0.733333333,0.153846154,27900
MB 0217701,2013,0.818181818,1,0.238095238,38800
MB 0217702,2013,0.833333333,0.666666667,0.217391304,37500
MB 0217703,2013,0.736842105,0.75,0.117647059,40800
MB 0217704,2013,0.7,0.545454545,0.2,38300
MB 0217801,2013,0.75,0.571428571,0.066666667,32500
MB 0217802,2013,0.705882353,0.555555556,0.3125,41700
MB 0217803,2013,0.857142857,1,0.333333333,46700
MB 0217804,2013,0.818181818,0.6,0.318181818,40600
MB 0217900,2013,0.733333333,0.625,0.137931034,28300
MB 0218000,2013,0.642857143,0.636363636,0.175,30300
MB 0218101,2013,0.65,0.75,0.058823529,27500
MB 0218102,2013,0.75,0.526315789,0.157894737,35800
MB 0218200,2013,0.8,0,0,34200
MB 0218300,2013,0.702702703,0.666666667,0.142857143,36300
MB 0218401,2013,0.625,0.625,0.1875,40400
MB 0218402,2013,0.5,#VALUE!,0,27500
MB 0218500,2013,0.681818182,0.6,0.238095238,40600
MB 0218601,2013,0.659090909,0.652173913,0.209302326,41300
MB 0218602,2013,0.676470588,0.6875,0.151515152,38800
MB 0218701,2013,0.754385965,0.625,0.232142857,34200
MB 0218702,2013,0.72972973,0.6,0.205479452,36300
MB 0218801,2013,0.5,0,0.222222222,22500
MB 0218802,2013,0.5,0,0.1,32500
MB 0218803,2013,0.5,0,0.363636364,32500
MB 0218804,2013,0.823529412,0.666666667,0.277777778,40800
MB 0218805,2013,0.642857143,0.4,0.153846154,32500
MB 0218901,2013,0.722222222,0.647058824,0.314285714,42500
MB 0218902,2013,0.673469388,0.68,0.326530612,47500
MB 0218903,2013,0.785714286,0.571428571,0.214285714,55000
MB 0219001,2013,0.717391304,0.619047619,0.386363636,41700
MB 0219002,2013,0.76119403,0.71875,0.307692308,37100
MB 0219003,2013,0.727272727,0.5,0.15625,34200
MB 0219100,2013,1,0.333333333,0.272727273,50600
MB 0219200,2013,0.657142857,0.75,0.111111111,32500
MB 0219301,2013,0.692307692,0.538461538,0.16,27500
MB 0219302,2013,0.6,0.692307692,0.25,37500
MB 0219303,2013,0.676470588,0.8125,0.09375,30400
MB 0219304,2013,0.625,0.818181818,0.130434783,28800
MB 0219401,2013,0.636363636,0.4,0.090909091,33800
MB 0219403,2013,0.571428571,0,0,55800
MB 0219404,2013,0.68,0.642857143,0.25,32900
MB 0219501,2013,0.621212121,0.606060606,0.206349206,30400
MB 0219502,2013,0.755102041,0.695652174,0.1875,37500
MB 0219503,2013,0.666666667,0.5,0.181818182,37500
MB 0219504,2013,0.823529412,0.75,0.294117647,52500
MB 0219600,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0219700,2013,0.65,0.631578947,0.128205128,44000
MB 0219800,2013,0.707317073,0.714285714,0.195121951,32500
MB 0219900,2013,0.538461538,0.833333333,0.166666667,25800
MB 0220000,2013,0.7,0.4,0.105263158,45000
MB 0220100,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0220200,2013,0.72,0.454545455,0.208333333,27500
MB 0220300,2013,0.705882353,0.705882353,0.1875,39200
MB 0220400,2013,0.553571429,0.642857143,0.185185185,24000
MB 0220500,2013,0.5625,0.666666667,0.1875,55000
MB 0220600,2013,0.6,0.65,0.128205128,37500
MB 0220700,2013,0.6,0.666666667,0.170212766,39200
MB 0220800,2013,0.701492537,0.75,0.169230769,37500
MB 0220900,2013,0.657894737,0.578947368,0.27027027,41000
MB 0221000,2013,0.675,0.789473684,0.131578947,40400
MB 0221100,2013,0.564516129,0.586206897,0.220338983,32500
MB 0221200,2013,0.682539683,0.677419355,0.233333333,38800
MB 0221301,2013,0.75,0.6875,0.203125,35500
MB 0221303,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0221305,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0221306,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0221400,2013,0.666666667,0,0.333333333,55000
MB 0221500,2013,0.274509804,0.333333333,0.173076923,49400
MB 0221600,2013,0.85,0.7,0.315789474,55000
MB 0221700,2013,0.789473684,0.571428571,0.157894737,41000
MB 0221801,2013,0.56,0.583333333,0.041666667,22500
MB 0221802,2013,0.5,#VALUE!,0,32500
MB 0221902,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0221903,2013,0.676923077,0.666666667,0.261538462,45700
MB 0221904,2013,0.875,0,0.125,39200
MB 0221905,2013,0.666666667,#VALUE!,0,77500
MB 0221906,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0221907,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0222000,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0222100,2013,0.375,0,0,36700
MB 0222200,2013,0.6,0.571428571,0.333333333,42500
MB 0222300,2013,0.5,#VALUE!,0,45000
MB 0222400,2013,0.466666667,0.5,0.076923077,42500
MB 0222500,2013,0.80952381,0.6,0.2,45000
MB 0222600,2013,0.75,0.333333333,0.083333333,46300
MB 0222700,2013,0.727272727,0.6,0,50600
MB 0222800,2013,0.666666667,0.6,0.217391304,40600
MB 0222901,2013,0.648648649,0.666666667,0.297297297,31300
MB 0222902,2013,0.714285714,0.787878788,0.202898551,35300
MB 0222903,2013,0.583333333,0,0.181818182,22500
MB 0223005,2013,0.5,0.875,0.083333333,22500
MB 0223006,2013,0.75,0.72,0.12195122,32500
MB 0223007,2013,0.53030303,0.72972973,0.125,14200
MB 0223008,2013,0.714285714,0.666666667,0.204081633,36700
MB 0223009,2013,0.745098039,0.72,0.244897959,40300
MB 0223010,2013,0.684210526,0.631578947,0.189189189,24200
MB 0223011,2013,0.696969697,0.75,0.258064516,20800
MB 0223012,2013,0.736842105,0.818181818,0.166666667,35400
MB 0223013,2013,0.75,0.777777778,0.194444444,39200
MB 0223014,2013,0.685185185,0.678571429,0.188679245,43300
MB 0223015,2013,0.678571429,0.774193548,0.222222222,39200
MB 0223100,2013,0.681818182,0.666666667,0.136363636,25400
MB 0223200,2013,0.6,0.6875,0.285714286,38300
MB 0223300,2013,0.941176471,0.666666667,0.277777778,56300
MB 0223400,2013,0.857142857,0.307692308,0.259259259,53300
MB 0223500,2013,0.923076923,0.714285714,0.307692308,52500
MB 0223600,2013,0.625,0,0.375,45000
MB 0223701,2013,0.7,0,0.2,25800
MB 0223702,2013,0.5,0,0,41700
MB 0223801,2013,#VALUE!,#VALUE!,#VALUE!,150000
MB 0223802,2013,0.777777778,0.5,0.1,45000
MB 0223901,2013,0.5,0,0,25800
MB 0223902,2013,0.588235294,0.625,0.25,37500
MB 0223903,2013,0.692307692,0.538461538,0.192307692,40600
MB 0224000,2013,0.470588235,0.375,0,27500
MB 0224104,2013,0.690909091,0.666666667,0.203703704,40300
MB 0224105,2013,0.654761905,0.7,0.231707317,42000
MB 0224106,2013,0.652173913,0.612244898,0.208791209,38100
MB 0224107,2013,0.75,0.655172414,0.25,30300
MB 0224114,2013,0.7,0.733333333,0.310344828,35800
MB 0224115,2013,0.661016949,0.733333333,0.169491525,25400
MB 0224116,2013,0.810810811,0.684210526,0.243243243,30800
MB 0224117,2013,0.674418605,0.636363636,0.19047619,20800
MB 0224118,2013,0.736842105,0.6,0.210526316,32500
MB 0224119,2013,0.714285714,0.666666667,0.2,37500
MB 0224120,2013,0.639344262,0.724137931,0.203389831,32500
MB 0224122,2013,0.692307692,0.625,0.25,27500
MB 0224123,2013,0.609375,0.666666667,0.238095238,33800
MB 0224124,2013,0.707317073,0.775,0.303797468,32500
MB 0224125,2013,0.719298246,0.64516129,0.228070175,40300
MB 0224126,2013,0.641025641,0.666666667,0.289473684,40800
MB 0224127,2013,0.675675676,0.65,0.166666667,30300
MB 0224128,2013,0.6875,0.666666667,0.195652174,41300
MB 0224129,2013,0.837837838,0.823529412,0.285714286,38300
MB 0224130,2013,0.7,0.75,0.255319149,21300
MB 0224131,2013,0.692307692,0.666666667,0.166666667,40400
MB 0224132,2013,0.65,0.571428571,0.230769231,28800
MB 0224209,2013,0.596491228,0.733333333,0.12962963,33300
MB 0224213,2013,0.586956522,0.615384615,0.159090909,40200
MB 0224214,2013,0.659574468,0.68,0.130434783,34200
MB 0224215,2013,0.586206897,0.6875,0.076923077,17500
MB 0224216,2013,0.425531915,0.739130435,0.025,19400
MB 0224218,2013,0.674418605,0.666666667,0.170731707,33300
MB 0224221,2013,0.620689655,0.666666667,0.16,33800
MB 0224223,2013,0.609756098,0.666666667,0.131578947,33300
MB 0224224,2013,0.666666667,0.586206897,0.140350877,35600
MB 0224225,2013,0.596153846,0.740740741,0.156862745,30500
MB 0224226,2013,0.529411765,0.578947368,0.181818182,27500
MB 0224227,2013,0.661016949,0.655172414,0.192982456,33800
MB 0224228,2013,0.575757576,0.6875,0.166666667,30300
MB 0224229,2013,0.633333333,0.677419355,0.192982456,36300
MB 0224230,2013,0.625,0.620689655,0.267857143,36300
MB 0224231,2013,0.633333333,0.659574468,0.26744186,32000
MB 0224232,2013,0.483870968,0.666666667,0.04,16300
MB 0224233,2013,0.468085106,0.5,0.159090909,16900
MB 0224234,2013,0.64,0.566666667,0.12244898,34200
MB 0224235,2013,0.642857143,0.666666667,0.170731707,30400
MB 0224236,2013,0.605263158,0.631578947,0.142857143,31300
MB 0224237,2013,0.571428571,0.625,0.121212121,32500
MB 0224238,2013,0.568627451,0.576923077,0.170212766,35200
MB 0224239,2013,0.666666667,0.666666667,0.111111111,31300
MB 0224240,2013,0.633333333,0.642857143,0.107142857,21300
MB 0224241,2013,0.647058824,0.875,0.125,36700
MB 0224242,2013,0.588235294,0.625,0.21875,33800
MB 0224243,2013,0.8,0.4,0.3,30800
MB 0224244,2013,0.666666667,0.8,0.25,31300
MB 0224245,2013,0.625,0.444444444,0.1875,32900
MB 0224246,2013,0.571428571,0.875,0.285714286,45000
MB 0224247,2013,0.769230769,0.833333333,0.307692308,32500
MB 0224248,2013,0.727272727,0.4,0.1,45000
MB 0224249,2013,0.75,0,0,2500
MB 0224250,2013,0.842105263,0.888888889,0.210526316,41700
MB 0224251,2013,0.777777778,0.846153846,0.214285714,40400
MB 0224252,2013,0.68,0.769230769,0.208333333,37900
MB 0224253,2013,0.428571429,0,0,15800
MB 0224254,2013,0.630434783,0.681818182,0.239130435,23300
MB 0224303,2013,0.676056338,0.648648649,0.279411765,30400
MB 0224304,2013,0.514285714,0.666666667,0.060606061,14000
MB 0224305,2013,0.571428571,0.619047619,0.131578947,20600
MB 0224306,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0224307,2013,0.727272727,0.615384615,0.19047619,36300
MB 0224308,2013,0.739130435,1,0.130434783,25800
MB 0224309,2013,0.631578947,0.777777778,0.166666667,25800
MB 0224310,2013,0.52173913,0.538461538,0.173913043,37500
MB 0224311,2013,0.409090909,0.733333333,0.047619048,15200
MB 0224312,2013,0.666666667,0.769230769,0.25,35800
MB 0224313,2013,0.733333333,0.75,0.142857143,39200
MB 0224314,2013,0.5,0.5,0.111111111,14200
MB 0224315,2013,0.35,0.6875,0.166666667,14200
MB 0224403,2013,0.666666667,0.727272727,0.235294118,37500
MB 0224407,2013,0.586956522,0.695652174,0.071428571,31900
MB 0224409,2013,0.611111111,0.75,0.117647059,37500
MB 0224410,2013,0.692307692,0.875,0.214285714,28800
MB 0224411,2013,0.647058824,0.666666667,0.1875,37500
MB 0224412,2013,0.545454545,0.571428571,0.3,32500
MB 0224413,2013,0.65,0.5,0.2,22500
MB 0224414,2013,0.555555556,0.3,0.166666667,33800
MB 0224415,2013,0.578947368,0.6,0.105263158,32500
MB 0224416,2013,0.5,0.75,0.185185185,33800
MB 0224417,2013,0.5,0.692307692,0.086956522,33800
MB 0224418,2013,0.545454545,0.636363636,0.047619048,30800
MB 0224419,2013,0.666666667,0.777777778,0.111111111,30800
MB 0224420,2013,0.625,0.636363636,0.208333333,27500
MB 0224421,2013,0.5,0.428571429,0.214285714,37500
MB 0224422,2013,0.157894737,0.833333333,0.076923077,0
MB 0224423,2013,0.5,0.888888889,0.15,22500
MB 0224501,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0224502,2013,0.627906977,0.7,0.119047619,26300
MB 0224600,2013,0.735294118,0.705882353,0.15625,43300
MB 0224700,2013,0.672727273,0.733333333,0.166666667,31900
MB 0224800,2013,0.636363636,0.545454545,0.045454545,30800
MB 0224900,2013,0.688888889,0.727272727,0.119047619,32500
MB 0225000,2013,0.658536585,0.714285714,0.128205128,25400
MB 0225100,2013,0.628571429,0.625,0.176470588,30400
MB 0225201,2013,0.652173913,0.652173913,0.155555556,32500
MB 0225202,2013,0.6,0.571428571,0.142857143,36300
MB 0225302,2013,0.52173913,0.666666667,0.045454545,23100
MB 0225303,2013,0.444444444,0,0,28300
MB 0225304,2013,0.672131148,0.65625,0.166666667,37500
MB 0225305,2013,0.578947368,0.526315789,0.117647059,23800
MB 0225401,2013,0.634146341,0.684210526,0.184210526,33800
MB 0225402,2013,0.591836735,0.6,0.191489362,30800
MB 0225501,2013,0.657894737,0.666666667,0.166666667,30400
MB 0225502,2013,0.52173913,0.583333333,0.217391304,20800
